date,tsla_goldstein,tsla_event_count,tsla_article_weighted_tone,ev_goldstein,ev_event_count,ev_article_weighted_tone,macro_goldstein,macro_event_count,macro_article_weighted_tone,finbert ev_sentiment_label,finbert macro_sentiment_label,finbert tsla_sentiment_label,finbert ev_sentiment_score,finbert macro_sentiment_score,finbert tsla_sentiment_score,Close,High,Low,Open,Volume,Daily Return,Daily Volatility
2023-07-28,0.3448275862068965,87,-1.109404267428186,1.4390243902439024,41,-0.973542111537538,2.4567567567567568,37,-0.6793898148584991,positive,positive,neutral,0.7562097907066345,0.8065387010574341,0.7316692471504211,266.44000244140625,267.25,258.2300109863281,259.8599853515625,111446000.0,0.0419615793117773,0.0463530281232516
2023-07-31,2.18,30,-1.245614999717233,3.738461538461538,13,0.1447943172040381,1.4692307692307691,26,1.035115042701079,negative,neutral,neutral,0.7928847670555115,0.5129997730255127,0.9175637364387512,267.42999267578125,269.0799865722656,263.7799987792969,267.4800109863281,84582200.0,0.0037156216232685,0.0268584680606246
2023-08-01,1.5868852459016392,61,-1.7225539060295347,2.734615384615385,52,-1.3646321174720404,3.00952380952381,21,-0.2713514139272419,neutral,negative,negative,0.8146404027938843,0.6205400824546814,0.9429503679275512,261.07000732421875,266.4700012207031,260.25,266.260009765625,83166000.0,-0.0237818701183342,0.0283457242100994
2023-08-02,3.395744680851063,47,-0.8771582883041191,2.6533333333333338,15,0.1624955628558995,2.859701492537314,67,-1.9297911849707472,neutral,negative,neutral,0.7353999614715576,0.8872823715209961,0.8558478355407715,254.11000061035156,259.5199890136719,250.4900054931641,255.57000732421875,101752900.0,-0.0266595415735506,0.0254839945065524
2023-08-03,-0.3407407407407408,54,-3.2238803328008276,2.2823529411764705,17,2.8847193398887896,0.7825,40,-0.7058865442436725,neutral,neutral,negative,0.921473503112793,0.5526399612426758,0.7951610088348389,259.32000732421875,260.489990234375,252.0,252.0399932861328,97569100.0,0.0205029581730478,0.0273618991186227
2023-08-04,0.2476190476190476,21,-1.220426454065377,0.9260869565217388,23,3.195397325487744,1.4692307692307691,26,-0.5195746328000106,neutral,positive,negative,0.6220981478691101,0.7370151877403259,0.9159532785415648,253.86000061035156,264.7699890136719,253.11000061035156,260.9700012207031,99539900.0,-0.0210550923941658,0.0282150307130875
2023-08-07,1.698214285714286,56,0.0878357700407558,1.7882352941176474,17,-0.1441977202275353,-0.6588235294117646,17,-0.7857843922671734,neutral,negative,neutral,0.8972127437591553,0.6451563239097595,0.8726307153701782,251.4499969482422,253.6499938964844,242.7599945068359,251.4499969482422,111097900.0,-0.0094934359738243,0.0257337949659372
2023-08-08,0.2761194029850747,67,-0.4125472248896724,0.208,25,-0.7949105066171418,-0.2404761904761907,42,-1.7160842844461803,neutral,neutral,neutral,0.8534729480743408,0.8713206052780151,0.7878446578979492,249.6999969482422,250.9199981689453,245.0099945068359,247.4499969482422,96642200.0,-0.0069596342065584,0.0168924547019393
2023-08-09,-1.1431372549019605,51,0.2225722483144129,3.2148148148148143,27,0.1830512509594785,2.4499999999999997,36,-1.2379289681679928,neutral,neutral,neutral,0.5888368487358093,0.6733477711677551,0.5258844494819641,242.19000244140625,251.1000061035156,241.8999938964844,250.8699951171875,101596300.0,-0.0300760696780969,0.0174377978654913
2023-08-10,1.256666666666667,30,-2.3480942238329616,4.133333333333334,12,-1.9294369328114105,0.1615384615384617,52,-1.9118185797475764,neutral,neutral,negative,0.8194839954376221,0.8768730759620667,0.6742497682571411,245.33999633789065,251.8000030517578,243.0,245.3999938964844,109498600.0,0.0130062920216802,0.0194068723988634
2023-08-11,-1.6111111111111112,27,-3.882780094264136,0.1147058823529411,34,-1.1839260454637648,-1.9923076923076923,26,0.0279431960915018,neutral,negative,neutral,0.5811029672622681,0.5003906488418579,0.5543642640113831,242.6499938964844,243.7899932861328,238.02000427246097,241.77000427246097,99038600.0,-0.0109643860828199,0.0178251194879422
2023-08-14,2.1651162790697676,43,0.2548270031000408,3.4346153846153853,26,-1.3182375926913876,1.97,20,0.1341171078449903,neutral,neutral,neutral,0.5845286250114441,0.8246640563011169,0.7542164325714111,239.7599945068359,240.66000366210935,233.75,235.6999969482422,98595300.0,-0.0119101564489687,0.0132959772701314
2023-08-15,2.819402985074628,67,-0.6516576634484668,3.5176470588235293,17,-0.1110393887994882,1.67,20,-3.442128566108489,positive,negative,neutral,0.8399409651756287,0.7786336541175842,0.8047463297843933,232.9600067138672,240.5,232.61000061035156,238.72999572753903,88197600.0,-0.0283616447646142,0.0144478877855193
2023-08-16,2.890697674418605,43,-0.0897914914783204,2.9296296296296296,27,0.6815029386409972,1.971428571428571,28,0.3769246023082296,neutral,neutral,neutral,0.851791262626648,0.7422141432762146,0.905362606048584,225.6000061035156,233.97000122070312,225.3800048828125,228.02000427246097,112484500.0,-0.0315934083028743,0.0161012531260023
2023-08-17,0.416,50,-2.883523660196285,2.625,20,0.1660783929656245,1.8416666666666663,24,-0.2968581299561187,neutral,neutral,negative,0.8103135228157043,0.7185859680175781,0.7813481688499451,219.22000122070312,226.7400054931641,218.8300018310547,226.05999755859375,120718400.0,-0.0282801627225358,0.0162837097190871
2023-08-18,0.3625,32,-3.6034104246110705,1.583333333333333,24,0.0550672299266184,1.022222222222222,36,-1.17069976754886,neutral,neutral,negative,0.9095778465270996,0.8759256601333618,0.8438654541969299,215.4900054931641,217.5800018310547,212.36000061035156,214.1199951171875,136276600.0,-0.0170148513218181,0.015437276523996
2023-08-21,-0.3102564102564104,39,-4.0141724747566085,2.971428571428571,21,-0.320088099509664,1.8106382978723403,47,0.8815273206758527,negative,neutral,negative,0.9136667847633362,0.9207570552825928,0.6377357244491577,231.27999877929688,232.1300048828125,220.5800018310547,221.5500030517578,135702700.0,0.073274828918382,0.0367271102426701
2023-08-22,-0.9838709677419356,31,-3.4311568018769347,2.9071428571428575,14,0.2858303716982297,1.3988235294117648,85,-0.106877136063845,neutral,neutral,neutral,0.8310362696647644,0.916563093662262,0.6721731424331665,233.19000244140625,240.82000732421875,229.5500030517578,240.25,130442800.0,0.0082584039786857,0.0371701642466655
2023-08-23,-0.0314285714285712,35,-2.38954401751385,1.04,20,-1.0917074810238208,2.4796875000000003,64,0.4786399499119075,neutral,neutral,neutral,0.8767210245132446,0.4750361442565918,0.621374249458313,236.86000061035156,238.97999572753903,229.2899932861328,229.33999633789065,101077600.0,0.0157382311871088,0.0377884435731201
2023-08-24,1.2333333333333334,18,-0.3174385342889558,1.9039999999999997,25,-0.3998388403204196,0.9499999999999996,64,-1.128745692563754,neutral,neutral,neutral,0.8118427395820618,0.9323428869247437,0.5215900540351868,230.0399932861328,238.9199981689453,228.17999267578125,238.66000366210935,99777400.0,-0.0287934109036758,0.0378405988712494
2023-08-25,2.25,24,-0.6581323467694731,-1.0833333333333337,6,0.4684064315621022,0.94,30,-2.7246155315963154,positive,neutral,neutral,0.7732492685317993,0.828029453754425,0.8757562637329102,238.58999633789065,239.0,230.3500061035156,231.30999755859375,106612200.0,0.0371674634902419,0.037560030733122
2023-08-28,1.518181818181818,33,-1.08443329392697,0.4750000000000001,8,-0.3706177503614449,1.5902439024390247,41,-1.260192988147265,neutral,neutral,neutral,0.7844165563583374,0.8833306431770325,0.8546445369720459,238.82000732421875,244.3800048828125,235.3500061035156,242.5800018310547,107673700.0,0.0009640428763089,0.0342521643441771
2023-08-29,0.8050847457627119,59,-2.0952210250190433,2.1533333333333333,15,-0.5923817732844137,0.036842105263158,38,-1.4911012278243356,neutral,negative,neutral,0.9196867346763612,0.868890643119812,0.880519688129425,257.17999267578125,257.4800109863281,237.77000427246097,238.5800018310547,134047600.0,0.0768779197240256,0.0387234930343398
2023-08-30,-0.0462499999999996,80,-1.217593554336737,3.636363636363636,22,-0.6804237730064299,1.665671641791045,67,-0.7567914248390493,neutral,negative,neutral,0.8209989666938782,0.8509138822555542,0.8260058164596558,256.8999938964844,260.510009765625,250.58999633789065,254.1999969482422,121988400.0,-0.0010887269121663,0.0335100880801592
2023-08-31,0.5836065573770493,122,-1.1728223725155589,0.0166666666666668,12,-0.7602961650798973,1.282352941176471,34,-0.97337162401362,neutral,neutral,neutral,0.7840786576271057,0.926033616065979,0.8942255973815918,258.0799865722656,261.17999267578125,255.0500030517578,255.97999572753903,108861700.0,0.0045931985356788,0.0336719663153779
2023-09-01,-0.3173913043478261,46,-0.444039728153526,1.7923076923076924,13,1.193651639906173,1.6717391304347826,46,0.0035604198236169,neutral,positive,neutral,0.8509495854377747,0.4095857143402099,0.7588971853256226,245.0099945068359,259.0799865722656,242.0099945068359,257.260009765625,132541600.0,-0.0506431832976321,0.0418140559245069
2023-09-05,-1.9555555555555555,9,-0.8403635743888491,1.204545454545454,22,-1.9722808161559264,1.2625000000000002,8,1.1316195642268077,neutral,positive,neutral,0.8620060086250305,0.6933354735374451,0.8126970529556274,256.489990234375,258.0,244.86000061035156,245.0,129469600.0,0.0468552140113565,0.0412203406897464
2023-09-06,2.377777777777778,27,0.0924759548711642,0.3199999999999997,20,-0.0980028743186652,1.2190476190476192,63,-2.771336975547127,neutral,negative,neutral,0.8423998951911926,0.4904657304286957,0.92304664850235,251.9199981689453,255.38999938964844,245.05999755859375,255.13999938964844,116959800.0,-0.0178174285135015,0.041835341226521
2023-09-07,1.7123076923076914,65,-1.253752344861348,2.9906250000000005,32,0.2242277198389228,2.392537313432835,67,-0.2498668707518855,negative,neutral,positive,0.7618279457092285,0.6597326397895813,0.6698468327522278,251.4900054931641,252.80999755859375,243.27000427246097,245.07000732421875,115312900.0,-0.0017068620153485,0.0419279717087067
2023-09-08,2.526470588235294,34,-0.0108304419516439,2.452727272727273,55,1.2311081347197992,1.1205128205128208,78,0.0292077059419772,neutral,neutral,neutral,0.6485834121704102,0.9171010851860046,0.9165499806404114,248.5,256.5199890136719,246.6699981689453,251.22000122070312,118367700.0,-0.0118891623040874,0.0291565433333383
2023-09-11,1.2527777777777775,36,0.8802968814983424,2.1742857142857144,35,1.198151503655764,0.8437499999999997,32,-0.6282508787703086,neutral,positive,neutral,0.6148863434791565,0.7121285200119019,0.914703905582428,273.5799865722656,274.8500061035156,260.6099853515625,264.2699890136719,174667900.0,0.1009254992847712,0.0495354475699381
2023-09-12,0.0,15,-1.431508926304126,0.5853658536585364,41,-0.3992859326572621,0.7333333333333332,66,-0.3326348694909952,positive,neutral,neutral,0.816949725151062,0.8066061735153198,0.9200544953346252,267.4800109863281,278.3900146484375,266.6000061035156,270.760009765625,135999900.0,-0.0222968633867017,0.051048275154901
2023-09-13,1.442857142857143,28,-0.6550276380558326,1.5833333333333337,12,-0.010668363184284,0.3719298245614035,57,-0.5826919774000223,neutral,neutral,neutral,0.9478893280029296,0.6575642824172974,0.83758145570755,271.29998779296875,274.9800109863281,268.1000061035156,270.07000732421875,111673700.0,0.0142813543058957,0.0444729197905378
2023-09-14,2.3718749999999993,32,-0.7114154453634114,2.645614035087719,57,-0.5792199637638281,1.1121951219512194,41,-1.506112199185145,neutral,negative,neutral,0.4871490895748138,0.5330857038497925,0.9167352318763732,276.0400085449219,276.7099914550781,270.4200134277344,271.32000732421875,107709800.0,0.0174715111140006,0.0423540498617952
2023-09-15,0.8423076923076919,26,-0.782766822347609,0.6295454545454545,44,-0.9424874885982404,1.8865384615384615,52,-2.063494482840015,neutral,neutral,negative,0.8850569725036621,0.7964521050453186,0.5076166987419128,274.3900146484375,278.9800109863281,271.0,277.54998779296875,133692300.0,-0.0059773722844812,0.041219525831686
2023-09-18,2.0555555555555554,216,-0.2197240432269566,0.2148148148148148,27,-1.9615761973674388,0.4944444444444444,72,-1.2558031128164322,neutral,neutral,neutral,0.9215286374092102,0.8818948864936829,0.9231032729148864,265.2799987792969,271.44000244140625,263.760009765625,271.1600036621094,101543300.0,-0.0332009744626197,0.0446637630112275
2023-09-19,1.944736842105263,38,0.3786389798356675,3.9235294117647057,17,-0.2324187339470389,-0.590526315789474,95,-2.6945892296267036,negative,neutral,neutral,0.954843521118164,0.5398832559585571,0.9114471077919006,266.5,267.8500061035156,261.20001220703125,264.3500061035156,103704000.0,0.0045989189773711,0.043838055048492
2023-09-20,1.0291666666666666,96,-0.4625580563640711,0.6913043478260871,23,0.0080338987313055,0.9837209302325584,43,-1.1358213527279748,neutral,negative,neutral,0.8571621775627136,0.8689150214195251,0.5054075717926025,262.5899963378906,273.92999267578125,262.4599914550781,267.0400085449219,122514600.0,-0.0146716835351196,0.0189497894407472
2023-09-21,-0.1623376623376619,77,-0.6861129872128124,0.014285714285714,21,-0.3024831065102748,-0.0036363636363637,55,-0.5527195003067152,negative,neutral,neutral,0.9423823356628418,0.3914277851581573,0.937514066696167,255.6999969482422,260.8599853515625,254.2100067138672,257.8500061035156,119951500.0,-0.0262386209898972,0.0195739822660213
2023-09-22,1.6848484848484853,66,-0.077445228398022,1.833333333333334,36,0.0478332927706727,1.6408163265306126,49,0.0379374050814921,neutral,neutral,neutral,0.9122152328491212,0.6263411045074463,0.9260752201080322,244.8800048828125,257.7900085449219,244.47999572753903,257.3999938964844,127524100.0,-0.0423151826146475,0.0212940622355733
2023-09-25,0.546808510638297,47,0.8794687553555908,1.4290322580645165,31,-0.9872552071467116,0.8703703703703711,27,-0.4696521968174395,neutral,negative,neutral,0.8372239470481873,0.9364492297172546,0.8740442395210266,246.9900054931641,247.1000061035156,238.30999755859375,243.3800048828125,104636600.0,0.008616467528091,0.0192551546547594
2023-09-26,0.72,20,0.5845576816905889,-0.7159420289855071,69,-1.8237917899428555,2.33139534883721,86,-1.432187125224729,neutral,neutral,neutral,0.7962788939476013,0.6977481842041016,0.6184638738632202,244.1199951171875,249.5500030517578,241.66000366210935,242.97999572753903,101993600.0,-0.011619945391094,0.0189000970192786
2023-09-27,1.5827586206896551,29,0.3747291586139897,1.7999999999999998,59,1.4307312918087536,1.086666666666667,30,-0.3894548021548109,negative,negative,neutral,0.8435280323028564,0.7311296463012695,0.8241334557533264,240.5,245.3300018310547,234.5800018310547,244.2599945068359,136597200.0,-0.014828753029631,0.0173945447506116
2023-09-28,-0.9108108108108112,37,-4.4515804078303445,0.6810606060606057,132,-1.093809438194275,0.2918032786885245,61,-0.1572419995601533,neutral,neutral,negative,0.9489959478378296,0.7834897637367249,0.8052257299423218,246.3800048828125,247.5500030517578,238.6499938964844,240.02000427246097,117058900.0,0.024449084751819,0.021919560141522
2023-09-29,-1.4345679012345682,81,-7.261588643151396,1.7148936170212763,47,0.7736764230178691,1.7520833333333332,48,1.1912126339670834,neutral,positive,negative,0.9351453185081482,0.606632649898529,0.8879997730255127,250.22000122070312,254.77000427246097,246.3500061035156,250.0,128522700.0,0.0155856654833539,0.0239511619866758
2023-10-02,1.311764705882353,34,-3.8116041802856704,1.616666666666667,12,-0.3082084351748179,0.1085714285714285,70,-2.3236917137032167,neutral,neutral,neutral,0.7809056043624878,0.7751514911651611,0.8701851963996887,251.6000061035156,254.27999877929688,242.6199951171875,244.80999755859375,123810400.0,0.0055151661581014,0.0225845818437243
2023-10-03,-0.3823529411764706,34,-3.246769784914621,3.6666666666666665,15,-0.3496253725078975,-0.264,25,0.167626617106289,neutral,negative,neutral,0.8283407092094421,0.6849674582481384,0.8998040556907654,246.52999877929688,250.02000427246097,244.4499969482422,248.61000061035156,101985300.0,-0.0201510620080541,0.016823260279158
2023-10-04,1.7999999999999998,22,-1.0271729302340542,3.3083333333333336,24,0.805474968176966,1.3956521739130436,46,0.3555515129838218,negative,positive,neutral,0.8447298407554626,0.5523414015769958,0.9173226952552797,261.1600036621094,261.8599853515625,247.6000061035156,248.13999938964844,129721600.0,0.0593437105230745,0.0278935193926521
2023-10-05,-0.3535714285714283,28,-1.023739765929084,2.176,25,0.0876512184946247,-0.0999999999999999,42,-1.3806779799507345,positive,neutral,negative,0.7334848046302795,0.8472110629081726,0.9186246991157532,260.04998779296875,263.6000061035156,256.25,260.0,119159200.0,-0.004250328739376,0.0271441525796114
2023-10-06,-0.4394736842105263,38,-3.1327497028401754,2.4624999999999995,32,2.617846329474104,0.5479166666666665,48,-0.6387883232613449,neutral,negative,neutral,0.9249470829963684,0.8778910636901855,0.8924086093902588,260.5299987792969,261.6499938964844,250.6499938964844,253.97999572753903,118121800.0,0.0018458412184594,0.0253370382627615
2023-10-09,2.2,13,-1.9966228007605225,9.0,1,-1.0482180293501,1.0104166666666667,48,-1.7996238970471254,neutral,neutral,neutral,0.5702382326126099,0.883594810962677,0.8562918901443481,259.6700134277344,261.3599853515625,252.0500030517578,255.30999755859375,101377900.0,-0.0033009072106549,0.0251917498555617
2023-10-10,0.1565217391304348,23,-2.467942642729992,3.275,32,1.3124951739046211,-1.7475409836065574,61,-2.8665805483919486,negative,neutral,negative,0.7658049464225769,0.8682477474212646,0.871727705001831,263.6199951171875,268.94000244140625,257.6499938964844,257.75,122656000.0,0.0152115434405073,0.0251728646395316
2023-10-11,1.7809523809523808,21,-1.47707495852213,1.8644444444444443,45,1.396189733756525,1.418604651162791,43,-0.2634733303692986,positive,neutral,negative,0.7143278121948242,0.8900878429412842,0.5355672240257263,262.989990234375,268.6000061035156,260.8999938964844,266.20001220703125,103706300.0,-0.0023898220714724,0.025465178270728
2023-10-12,0.6350649350649351,77,-4.367259674196005,0.1774193548387097,31,1.5110141961239492,1.7179487179487178,39,-1.3881910647456848,neutral,neutral,neutral,0.7976061105728149,0.926033616065979,0.90855073928833,258.8699951171875,265.4100036621094,256.6300048828125,262.9200134277344,111508100.0,-0.0156659769199419,0.0247251318724839
2023-10-13,0.4782608695652173,46,-2.928701109655003,3.613333333333333,15,0.0648546856532378,1.077142857142857,35,-2.2808681959377495,neutral,negative,neutral,0.5077817440032959,0.969910204410553,0.8779923319816589,251.1199951171875,259.6000061035156,250.22000122070312,258.8999938964844,102073800.0,-0.0299378071857716,0.01413950608113
2023-10-16,-0.8124999999999998,24,-2.4444757793932768,-0.3809523809523805,21,-1.2363952634631326,1.9210526315789471,19,-2.1570855864271516,neutral,neutral,neutral,0.8159226179122925,0.9289391040802002,0.7566981911659241,253.9199981689453,255.3999938964844,248.47999572753903,250.0500030517578,88917200.0,0.01115006015531,0.0154988156457955
2023-10-17,1.846666666666667,30,-0.220831787830703,-0.2137931034482747,29,0.0163417821932235,0.0351351351351351,37,0.0939863835744621,negative,neutral,negative,0.96336567401886,0.7709496021270752,0.8531543016433716,254.8500061035156,257.17999267578125,247.0800018310547,250.1000061035156,93562900.0,0.0036626021631882,0.0156140942527731
2023-10-18,0.6565217391304345,69,-0.1024918372486155,0.6230769230769229,39,-1.0806658461699357,-0.4054054054054054,37,-0.7308095806526858,neutral,negative,neutral,0.7275406718254089,0.9124574065208436,0.8887283205986023,242.67999267578125,254.6300048828125,242.0800018310547,252.6999969482422,125147800.0,-0.0477536320826734,0.0230212635447583
2023-10-19,1.7950000000000004,40,-2.017663872957955,-0.7555555555555555,9,-1.4170870032398162,1.2467289719626171,107,-0.418100900298879,positive,negative,neutral,0.8485809564590454,0.5498831868171692,0.6445433497428894,220.11000061035156,230.61000061035156,216.77999877929688,225.9499969482422,170772700.0,-0.0930031018073378,0.0362700199766203
2023-10-20,1.277049180327869,61,-1.6907705731650466,0.6000000000000003,13,-1.193977071236731,0.1145833333333333,48,-2.7368118700880197,neutral,neutral,neutral,0.8992786407470703,0.8266050815582275,0.8455424308776855,211.9900054931641,218.86000061035156,210.4199981689453,217.0099945068359,138010100.0,-0.0368906233004917,0.0350325585808301
2023-10-23,-0.0023809523809522,42,-2.43496904484029,1.8333333333333337,9,-1.7536389249655044,2.9853658536585375,41,-0.2741943622736458,neutral,negative,neutral,0.8982781171798706,0.6982402801513672,0.559390127658844,212.0800018310547,216.97999572753903,202.5099945068359,210.0,150683400.0,0.0004245310418349,0.0366053359599295
2023-10-24,0.3510204081632653,49,-2.948482210501808,-2.54,5,2.0517647032934545,4.225,28,-0.6979685222510686,positive,neutral,neutral,0.6349985003471375,0.8803972601890564,0.6200664043426514,216.52000427246097,222.0500030517578,214.11000061035156,216.5,118231100.0,0.0209355073702008,0.0408407918726052
2023-10-25,0.1928571428571427,28,-1.3117992060665573,2.033333333333333,21,1.2723632453883666,1.0695652173913044,23,-0.4686064749540839,positive,negative,neutral,0.6755349636077881,0.905533730983734,0.8756169080734253,212.4199981689453,220.1000061035156,212.1999969482422,215.8800048828125,107065100.0,-0.0189359228829328,0.0385068004278469
2023-10-26,3.2222222222222223,9,-1.0056500161220745,-1.188235294117647,17,-0.5919679925407441,2.770833333333335,72,0.1046526679648023,neutral,neutral,positive,0.7309938669204712,0.8620060086250305,0.502111554145813,205.7599945068359,214.8000030517578,204.8800048828125,211.32000732421875,115112600.0,-0.0313529974555993,0.0364570770277833
2023-10-27,0.3157894736842105,19,-0.3207249657278648,2.4857142857142858,7,-0.1575594417026208,2.192207792207793,77,-2.1726646209442615,neutral,positive,negative,0.8759583234786987,0.6186696887016296,0.8410680890083313,207.3000030517578,212.41000366210935,205.77000427246097,210.6000061035156,94881200.0,0.0074844896288657,0.0378036121323157
2023-10-30,1.1964285714285716,28,1.1703033912769392,1.8571428571428572,21,-0.8100041446523487,2.895833333333334,24,-1.803591591056651,neutral,negative,neutral,0.9383163452148438,0.6734042763710022,0.7548463940620422,197.36000061035156,210.8800048828125,194.6699981689453,209.27999877929688,136448200.0,-0.0479498422338395,0.0254374946061728
2023-10-31,0.7097560975609755,41,-4.099239079459158,-2.127272727272727,11,-1.4206585481921985,1.825,40,0.1066129455259002,neutral,negative,negative,0.7786576151847839,0.4806113541126251,0.7854530811309814,200.83999633789065,202.8000030517578,194.07000732421875,196.1199951171875,118068300.0,0.0176327306281764,0.0260237807768111
2023-11-01,1.207216494845361,97,-3.695443206688975,2.0934782608695652,46,-0.6945646613845784,1.1310344827586207,87,-1.5637029951345702,negative,neutral,neutral,0.964431643486023,0.7478020191192627,0.6111528277397156,205.66000366210935,205.9900054931641,197.8500061035156,204.0399932861328,121661700.0,0.0239992402514768,0.0286020320632355
2023-11-02,2.03695652173913,46,-1.6690884345337909,0.91,10,0.397188449528936,2.8673913043478265,46,0.5587675749823926,neutral,negative,neutral,0.8754046559333801,0.8771688938140869,0.6699560284614563,218.5099945068359,219.1999969482422,211.4499969482422,212.97000122070312,125987600.0,0.0624817203924519,0.0375546943168164
2023-11-03,2.4743589743589745,39,-0.7652406900799337,4.3533333333333335,15,-1.2394972746309785,1.9416666666666669,12,-0.8929459624866185,neutral,negative,negative,0.8779610395431519,0.8875152468681335,0.8814724087715149,219.9600067138672,226.3699951171875,218.3999938964844,221.1499938964844,119534800.0,0.0066359079377757,0.0364155929868435
2023-11-06,3.0250000000000004,12,0.8597139917295785,2.76,10,2.330792954024077,1.777777777777778,18,-2.882384604907878,neutral,neutral,neutral,0.945396363735199,0.7859389185905457,0.819920003414154,219.27000427246097,226.32000732421875,215.0,223.97999572753903,117335800.0,-0.0031369449915676,0.0330550403893274
2023-11-07,1.7000000000000004,27,-2.5145135704694157,0.9166666666666669,6,0.2795126680126795,1.5235294117647058,51,-0.7233304676988767,neutral,negative,negative,0.8265562057495117,0.9696304202079772,0.8370956182479858,222.17999267578125,223.1199951171875,215.72000122070312,219.97999572753903,116900100.0,0.0132712561983827,0.0330658943844688
2023-11-08,-0.2655172413793104,29,-5.488402948909207,2.863157894736842,19,1.0057033327545448,1.1833333333333331,24,-1.1614204259864052,neutral,neutral,negative,0.5190711617469788,0.7248074412345886,0.6652644276618958,222.11000061035156,224.1499938964844,217.63999938964844,223.1499938964844,106584800.0,-0.0003150241594067,0.0221519356667163
2023-11-09,1.4456140350877191,57,0.7146400891975754,2.575,12,-0.8673105558625448,1.357777777777778,45,-0.1984615508161521,neutral,negative,neutral,0.5619081258773804,0.9662381410598756,0.8758963942527771,209.97999572753903,220.8000030517578,206.67999267578125,219.75,142110500.0,-0.0546126011862573,0.0350213534217589
2023-11-10,1.7793650793650793,63,1.205320973230372,1.6312499999999996,16,-0.1887977287678347,1.458,50,-0.8307334108137565,positive,negative,neutral,0.5017418265342712,0.8830744624137878,0.8886610865592957,214.6499938964844,215.3800048828125,205.69000244140625,210.02999877929688,130994000.0,0.0222402050860355,0.0348842821736769
2023-11-13,0.7000000000000006,23,-1.1797057283869656,-1.4499999999999995,8,-0.1046331829457602,1.5413793103448274,29,0.1754028560719073,neutral,neutral,neutral,0.8534818887710571,0.926033616065979,0.928598403930664,223.7100067138672,225.3999938964844,211.61000061035156,215.6000061035156,140447600.0,0.0422083068949539,0.0299723740749895
2023-11-14,2.6835680751173703,213,1.336781532885214,2.7915254237288134,59,0.403125233732806,0.4421052631578948,38,-1.784626559534895,neutral,neutral,positive,0.793220043182373,0.926033616065979,0.5606415271759033,237.41000366210935,238.13999938964844,230.72000122070312,235.02999877929688,149771600.0,0.0612399827324887,0.0371040070363263
2023-11-15,2.2185483870967735,124,0.9127930254039454,6.128571428571428,14,0.6391724627517691,1.1451612903225812,31,-1.6041248358981504,neutral,negative,neutral,0.5633540153503418,0.926684319972992,0.8345704674720764,242.83999633789065,246.6999969482422,236.4499969482422,239.2899932861328,150354000.0,0.0228717939093645,0.0366873016089725
2023-11-16,1.936,25,-0.7805040235255005,2.678571428571429,28,0.78653761506936,3.315384615384615,39,0.3841569012567242,neutral,negative,neutral,0.6184713840484619,0.879202663898468,0.7328302264213562,233.58999633789065,240.8800048828125,230.9600067138672,239.4900054931641,136816800.0,-0.0380909246396521,0.04191753512289
2023-11-17,0.4389830508474577,59,-1.89321707056616,2.68,5,1.4490459493416294,2.255421686746988,83,-0.685846216045092,neutral,neutral,negative,0.6165686845779419,0.6671760678291321,0.7718072533607483,234.3000030517578,237.38999938964844,226.5399932861328,232.0,142532800.0,0.0030395424675642,0.0418265797632701
2023-11-20,-0.2127659574468086,47,-3.3678752021630474,5.133333333333333,3,1.7414655371108965,2.1772727272727272,22,-2.4137252133935743,neutral,negative,neutral,0.8758274912834167,0.890056848526001,0.8492487072944641,235.6000061035156,237.1000061035156,231.02000427246097,234.0399932861328,116320100.0,0.005548455120893,0.0316638971174159
2023-11-21,-0.1857142857142857,70,-2.2960713861953734,2.5545454545454547,22,0.6421627607805689,-0.5249999999999998,20,-1.3477664862554872,negative,neutral,negative,0.9673545956611632,0.9233357906341552,0.5153598189353943,241.1999969482422,243.6199951171875,233.33999633789065,235.0399932861328,122288000.0,0.0237690606946168,0.0317112381411316
2023-11-22,-0.6551724137931035,116,-4.880982470255323,2.4761904761904767,21,-0.2706549063536356,1.2416666666666665,12,-1.0131959781739055,negative,positive,negative,0.9403279423713684,0.7414714097976685,0.8615097403526306,234.2100067138672,244.0099945068359,231.3999938964844,242.0399932861328,117950600.0,-0.0289800593814889,0.0337160118179939
2023-11-24,0.2666666666666667,39,-2.8849678881462775,1.62,10,0.7369719980950966,-1.8000000000000007,20,-0.9266841133983844,neutral,neutral,negative,0.6915733218193054,0.9040712714195251,0.9184126853942872,235.4499969482422,238.75,232.3300018310547,233.75,65125200.0,0.0052943520721977,0.0239470914965041
2023-11-27,0.2444444444444444,45,-1.9405787356473936,0.4153846153846154,13,-0.2962798506647005,-1.4454545454545455,11,-1.6208932669539655,neutral,negative,negative,0.8962226510047913,0.9717366695404052,0.9289388656616212,236.0800018310547,238.3300018310547,232.1000061035156,236.88999938964844,112031800.0,0.0026757481035388,0.0217131625325684
2023-11-28,-0.9874999999999998,48,-3.938485444136093,2.109523809523809,21,-0.0537257497153906,-1.6557142857142857,70,-2.1827882284905527,neutral,negative,neutral,0.9356807470321656,0.6983778476715088,0.8063425421714783,246.72000122070312,247.0,234.0099945068359,236.67999267578125,148549900.0,0.0450694650420355,0.0225706037297869
