date,tsla_event_tone,tsla_goldstein,tsla_event_count,tsla_article_weighted_tone,tsla_num_articles,tsla_num_sources,ev_event_tone,ev_goldstein,ev_event_count,ev_article_weighted_tone,ev_num_articles,ev_num_sources,macro_event_tone,macro_goldstein,macro_event_count,macro_article_weighted_tone,macro_num_articles,macro_num_sources,finbert ev_sentiment_label,finbert macro_sentiment_label,finbert tsla_sentiment_label,finbert ev_sentiment_score,finbert macro_sentiment_score,finbert tsla_sentiment_score,Close,High,Low,Open,Volume,Daily Return,Daily Volatility
2022-07-13,-0.7551709226764675,0.3625000000000004,56,-0.7080752085518851,300,56,2.090208940314767,2.4348837209302325,43,1.764111703418916,284.0,45.0,-0.7729594569129715,0.2568627450980392,51,-1.07551198329666,229.0,56.0,positive,negative,neutral,0.8494863510131836,0.8534397482872009,0.7459680438041687,237.0399932861328,242.05999755859372,225.0333404541016,225.5,97954500.0,0.017033448479672808,0.038043718164765455
2022-07-14,-0.8294196049761655,0.0632183908045976,87,-0.6547974650579744,388,88,1.070734139601483,3.029333333333333,75,0.9773192782362456,379.0,78.0,-2.2753041162923795,0.5194444444444446,36,-2.1518331260061,246.0,36.0,positive,neutral,negative,0.5036463141441345,0.8445590138435364,0.7618279457092285,238.31333923339844,238.65333557128903,229.3333282470703,234.89666748046875,78557400.0,0.005371861218914864,0.037129048700284675
2022-07-15,-2.0191677743876246,0.2333333333333332,6,-2.148230254254289,56,6,-0.8838237019043786,3.3545454545454545,22,-1.25396409249049,151.0,22.0,0.1221226466040252,2.027586206896552,29,0.0327062551309487,150.0,29.0,neutral,negative,neutral,0.6252465844154358,0.6096002459526062,0.8630034923553467,240.0666656494141,243.6233367919922,236.88999938964844,240.0,69683100.0,0.0073572315408600986,0.036899416706389146
2022-07-18,-2.8691700106636477,0.4378378378378378,37,-3.1872171844048407,178,37,0.2047496376845414,2.2285714285714286,21,-0.2527475511638942,89.0,21.0,-2.7172191115630886,2.469230769230769,13,-2.479532302207228,84.0,13.0,negative,neutral,negative,0.7618279457092285,0.8526149988174438,0.9404109716415404,240.54666137695312,250.51666259765625,239.60333251953125,244.9366607666016,82537500.0,0.001999426810217919,0.029761144672106908
2022-07-19,-3.1911179362716524,0.3220338983050847,59,-3.153005501174293,263,59,-0.2457746104746943,3.626086956521739,23,-0.6612261441473023,114.0,23.0,-0.1387170168280124,1.996,25,-0.5021541834564003,136.0,25.0,neutral,negative,neutral,0.9023519158363342,0.6060171723365784,0.9281128644943236,245.52999877929688,247.13999938964844,236.97666931152344,245.0,80890200.0,0.020716718219316865,0.02908297541229029
2022-07-20,-3.864202272915651,1.0697674418604652,43,-3.9826653940930905,185,45,-0.3296236905060677,3.488888888888889,9,-0.0714130883139286,47.0,9.0,-0.8354847585811752,2.0789473684210527,38,-0.5429900005051512,165.0,38.0,neutral,negative,neutral,0.6353939175605774,0.7742348313331604,0.6945390701293945,247.5,250.663330078125,243.48333740234372,246.7833404541016,88864200.0,0.008023464466653252,0.008822167001551407
2022-07-21,-1.372429852862848,1.4568181818181816,88,-3.253136830888997,600,88,0.507420336711751,2.435,20,0.725907696049181,107.0,24.0,-1.223148086906918,2.680851063829788,47,-1.3625238337128671,248.0,48.0,positive,negative,negative,0.8993209600448608,0.874208927154541,0.9678731560707092,271.7066650390625,273.26666259765625,254.86666870117188,255.10667419433597,142032300.0,0.09780470722853529,0.0338040662353247
2022-07-22,0.7316214870734349,1.2568181818181818,44,0.570584791432701,186,46,2.000176634341552,3.339130434782609,23,2.1269583049613088,130.0,36.0,-1.436946269263327,0.7521739130434782,23,-1.600687328866099,133.0,23.0,neutral,negative,negative,0.5747963786125183,0.5090824961662292,0.877201497554779,272.24334716796875,280.78668212890625,270.7133178710937,276.2200012207031,103472700.0,0.0019752262198982073,0.03468609480471186
2022-07-25,-1.6836171847731425,1.152380952380952,21,-1.5374640856693165,116,23,0.9951557638348102,3.0964285714285715,28,0.7776268785100877,123.0,28.0,-2.1392016245801315,0.2399999999999999,65,-2.275916418495336,297.0,65.0,positive,neutral,negative,0.700392484664917,0.8022063374519348,0.6855785846710205,268.4333190917969,274.14666748046875,267.3999938964844,272.2166748046875,64073400.0,-0.013994935471540293,0.03679859214848319
2022-07-26,-0.5964208456261987,1.2354166666666666,48,-0.6540677513505789,253,49,1.923363641756992,3.456410256410257,39,1.2439647193010128,185.0,39.0,-3.0089673528396585,1.724242424242424,66,-2.65992200198772,309.0,68.0,positive,negative,neutral,0.6123743057250977,0.939398229122162,0.8995564579963684,258.8599853515625,267.3099975585937,256.2633361816406,266.5133361816406,66820800.0,-0.0356637312112531,0.04203353732891702
2022-07-27,-0.3669357790962813,0.0846153846153845,39,-0.3707788151447564,140,39,1.045164669902824,1.9916666666666667,36,0.926989142976915,144.0,36.0,-0.9929971552147294,0.6290909090909089,55,-1.5724427133381265,315.0,57.0,neutral,neutral,negative,0.7643988132476807,0.8446127772331238,0.5790075659751892,274.82000732421875,275.9266662597656,261.7900085449219,263.8099975585937,88110000.0,0.061655036992220635,0.04566476875685911
2022-07-28,0.6769501233071256,0.9333333333333332,9,0.3810312571465175,55,9,-0.1195418507800989,2.7363636363636363,11,0.1725326050924771,62.0,11.0,-3.1144591499691168,0.7696629213483147,89,-3.088697747119907,515.0,90.0,positive,neutral,neutral,0.5998566746711731,0.8620060086250305,0.8659206628799438,280.8999938964844,283.29998779296875,272.79998779296875,280.0666809082031,84723000.0,0.02212352234272652,0.045671165171856834
2022-07-29,-3.662878317275499,0.4849999999999999,20,-4.583847458204954,100,20,-0.4334628734484425,2.1125,16,-0.2442009486284822,68.0,16.0,-2.373692753303398,1.1737704918032783,61,-2.087585075862808,317.0,61.0,neutral,negative,neutral,0.827652633190155,0.7964411377906799,0.8022661805152893,297.1499938964844,298.32000732421875,279.1000061035156,280.70001220703125,95313000.0,0.05784976985791013,0.04729738135096362
2022-08-01,-0.9461190897645916,2.023076923076923,13,-0.8662233721716883,107,13,0.2312879384831817,2.894117647058824,17,0.0280634223968617,147.0,17.0,-2.068148706335488,2.6885714285714286,35,-2.176791382613194,195.0,35.0,neutral,positive,neutral,0.8207157850265503,0.8644841313362122,0.7325196266174316,297.27667236328125,311.8766784667969,295.0,301.27667236328125,117042900.0,0.00042631152414229767,0.036140831308690606
2022-08-02,-3.240628655955202,1.83,20,-3.018330419003942,96,20,0.5710208524783199,3.95,10,0.7964514015060137,64.0,10.0,-1.5277383596711336,1.841818181818182,55,-1.79089225835233,290.0,55.0,positive,negative,negative,0.8449779152870178,0.6165573596954346,0.822767972946167,300.586669921875,307.8333435058594,292.6666564941406,294.0033264160156,95577600.0,0.011134400598203698,0.03581919057173502
2022-08-03,-2.282671332923031,1.4052631578947363,19,-1.9884505251972475,78,19,-0.4814060278248004,0.3125,24,-0.6522458051938503,88.0,24.0,-0.945336331441612,1.2318181818181817,44,-1.0771688795802536,247.0,44.0,neutral,negative,neutral,0.8291892409324646,0.4226133525371551,0.6354001760482788,307.39666748046875,309.54998779296875,301.1499938964844,305.0,80091000.0,0.02265568716125621,0.03351488135196764
2022-08-04,0.2045221215546164,0.4800000000000002,10,1.448138773321868,55,13,0.345388477247247,-1.3809523809523812,21,0.5779842711987084,82.0,21.0,-2.925929294166949,0.1749999999999999,40,-2.8528013340216165,223.0,42.0,neutral,negative,neutral,0.7254815697669983,0.9641289114952089,0.9036185145378112,308.6333312988281,313.6066589355469,305.0,311.0,72256200.0,0.004023022853486102,0.0247293301731377
2022-08-05,-1.238459687710841,0.6046511627906975,43,-1.359607933548748,232,44,-0.0439905922457866,-1.942890293094024e-16,18,-0.3099334894002981,47.0,18.0,-1.6371855158210595,2.0157894736842104,19,-1.466910188085998,103.0,19.0,neutral,neutral,negative,0.8236435055732727,0.9468682408332824,0.9581111669540404,288.1700134277344,304.6066589355469,285.5433349609375,302.6700134277344,113172900.0,-0.0663030068235908,0.03764042801859075
2022-08-08,-1.5037690948168168,0.1920000000000002,25,-2.23416713004734,166,25,2.753418919965225,1.6400000000000003,10,2.8983357052265526,19.0,10.0,0.5606058206325303,2.1,18,-0.4276324791651631,79.0,18.0,positive,negative,neutral,0.8256579637527466,0.6263710856437683,0.9317641854286194,290.42333984375,305.20001220703125,289.086669921875,295.0,98994000.0,0.007819434052879659,0.03709317893691194
2022-08-09,-2.168589381331992,-1.4138888888888888,36,-2.409427255604466,229,36,1.5049167167055832,2.8886363636363632,44,1.457925606290945,291.0,89.0,-5.437845009983183,-0.1900000000000004,10,-5.437845009983184,100.0,10.0,neutral,negative,negative,0.9440250992774964,0.6706495881080627,0.8044497966766357,283.3333435058594,292.39666748046875,279.35333251953125,290.2933349609375,86244600.0,-0.024412625864385085,0.030060883737777835
2022-08-10,-2.631043374005692,1.029090909090909,110,-2.731398494788623,589,113,1.7847187459612033,1.284313725490196,51,1.1104242123179482,163.0,51.0,-0.1983557477809721,4.276923076923078,13,-0.3866773985812096,65.0,13.0,positive,neutral,neutral,0.8478615283966064,0.9181842803955078,0.902495801448822,294.3566589355469,297.510009765625,283.3699951171875,297.0666809082031,94918800.0,0.03890581776676605,0.034676744686949014
2022-08-11,-2.457242311116864,0.6974999999999999,40,-2.5676625768062045,193,49,-0.8323497851497749,1.944444444444444,27,-0.2531841535453248,100.0,33.0,-0.5530237180312949,1.7898550724637678,69,-0.5753087622085812,340.0,69.0,negative,neutral,negative,0.826204776763916,0.8370437622070312,0.8808448314666748,286.6300048828125,298.2366638183594,285.8333435058594,296.5133361816406,70155000.0,-0.026249292544206493,0.03538898558803828
2022-08-12,-2.411829414125695,-1.5,6,-1.865388712588694,50,6,0.1886443065536849,0.8535714285714284,28,0.0658618373318201,104.0,28.0,-1.7901956497576283,1.2847826086956522,46,-1.9388883890341213,159.0,46.0,neutral,neutral,neutral,0.7103427648544312,0.7000074982643127,0.6051495671272278,300.0299987792969,300.1600036621094,285.0333251953125,289.4166564941406,79657200.0,0.046750143628413676,0.03958855524242895
2022-08-15,-0.0189315737389391,1.072,25,-0.7155887485822152,142,25,-0.0961435342774084,2.783333333333333,6,-0.8170751426329514,20.0,6.0,-1.9403280399606424,0.825,20,-1.829522017102023,76.0,20.0,neutral,negative,neutral,0.8468766808509827,0.5515989065170288,0.9167267680168152,309.32000732421875,313.1333312988281,301.2300109863281,301.78668212890625,89359200.0,0.03096359891583922,0.04161777809707321
2022-08-16,-0.4101139812691071,2.096774193548387,31,-0.9637567587536452,133,31,0.6132828389066516,2.4,19,0.6875120606844192,90.0,19.0,-1.993726745287414,-0.8526315789473684,38,-1.734340431658444,143.0,38.0,neutral,neutral,positive,0.7622859477996826,0.4795960187911987,0.8684334754943848,306.5633239746094,314.6666564941406,302.8833312988281,311.6666564941406,88136400.0,-0.008912075793144236,0.030228260660690464
2022-08-17,-1.1342401910406537,0.8500000000000001,22,-1.4476687307292608,106,22,-2.650685848882406,0.0199999999999997,10,-2.497359424646004,105.0,16.0,-1.8543371495099168,3.6,22,-0.8493626205223687,103.0,22.0,neutral,positive,neutral,0.5729573369026184,0.8493372797966003,0.9419671893119812,303.9966735839844,309.6566772460937,300.0333251953125,303.39666748046875,68766000.0,-0.008372333511224461,0.030967900738802907
2022-08-18,-1.895646767983364,-0.6217391304347826,23,-1.9296933465687016,141,23,-0.720977874823877,2.0846153846153843,13,-0.7177951488356316,67.0,13.0,-1.673991689139953,0.017391304347826,23,-1.8216236009909952,134.0,23.0,neutral,negative,neutral,0.8158926367759705,0.7105220556259155,0.7859134078025818,302.8699951171875,306.5,301.85333251953125,306.0,47500500.0,-0.0037062197211366055,0.02835083119631819
2022-08-19,-1.4755579885966632,-0.9857142857142857,7,-2.233057402181203,41,7,-0.0089119620589316,0.6300000000000003,30,-0.2681083473892746,101.0,30.0,-1.2828409244000036,2.461016949152542,59,-1.1618541940657838,266.0,59.0,neutral,neutral,neutral,0.921388864517212,0.8395892977714539,0.946388840675354,296.6666564941406,300.3599853515625,292.5,299.0,61395300.0,-0.020481852686155544,0.027085809285369678
2022-08-22,-3.0815002315422846,-1.5424242424242425,33,-2.8608509850830046,268,34,-0.8603573356470651,3.06,20,-0.90349665754521,84.0,20.0,-1.774474509359723,-0.0238095238095238,21,-1.6442252422407255,136.0,21.0,neutral,neutral,neutral,0.7322904467582703,0.8420895338058472,0.8107107877731323,289.913330078125,292.3999938964844,286.2966613769531,291.913330078125,55843200.0,-0.022764022407583906,0.02651834750716257
2022-08-23,-3.713490902659742,0.5499999999999999,20,-3.7074371234593193,124,20,0.3247448768598492,3.0973684210526318,38,-0.4386819049986608,157.0,63.0,-2.7311890906355294,1.7192307692307691,52,-2.692667435059469,255.0,53.0,positive,neutral,neutral,0.7569331526756287,0.5416267514228821,0.7141677141189575,296.4533386230469,298.82666015625,287.92333984375,291.4533386230469,63984900.0,0.0225584954757323,0.02062439701349907
2022-08-24,-4.04279801984899,-0.0115384615384615,52,-4.228501728314731,284,52,0.4184162685386739,1.3564102564102565,39,0.2383966217895215,197.0,44.0,-2.3911235175687025,1.9222222222222225,36,-1.797003444599242,243.0,36.0,neutral,negative,neutral,0.672583281993866,0.9592920541763306,0.8975569605827332,297.0966796875,303.64666748046875,296.5,297.5633239746094,57259800.0,0.002170125887066332,0.015229234329381329
2022-08-25,-2.646585774232235,0.8916666666666668,24,-3.247570799466026,106,24,-0.56039941927052,1.7666666666666666,21,0.0679340836781873,137.0,23.0,-0.7847724631878382,1.83,50,-0.8329006290127278,238.0,50.0,neutral,neutral,neutral,0.9251946210861206,0.8212581276893616,0.8551411628723145,296.07000732421875,302.9599914550781,291.6000061035156,302.3599853515625,53230000.0,-0.003455684406709514,0.015173620311246009
2022-08-26,-2.0871865723727536,-1.42,10,-1.799313469875387,70,10,0.9706701416476016,3.96,10,0.1427396357360887,47.0,10.0,-1.313887323021355,3.332,25,-1.7378239134759756,125.0,25.0,neutral,neutral,neutral,0.77928626537323,0.6718109846115112,0.8991793990135193,288.0899963378906,302.0,287.4700012207031,297.42999267578125,57163900.0,-0.026953121859416895,0.017357582742406542
2022-08-29,-0.6242526611159627,-0.65625,16,-0.4290877017969841,90,17,1.9721939211011512,1.696551724137931,29,1.9740865640826049,141.0,30.0,-1.8089204185273768,-0.9000000000000008,9,-2.020466730799156,38.0,9.0,positive,neutral,negative,0.765284538269043,0.495739609003067,0.79627525806427,284.82000732421875,287.739990234375,280.70001220703125,282.8299865722656,41864700.0,-0.01135058160727187,0.017318156805826265
2022-08-30,-2.628075084546416,0.7523076923076921,65,-2.8312041686793115,320,66,0.9604591255119296,3.515384615384616,52,0.9977534079552398,318.0,54.0,-2.062451430357924,1.358064516129032,31,-2.0347851750225785,145.0,31.0,neutral,neutral,neutral,0.6909268498420715,0.8150637745857239,0.6094386577606201,277.70001220703125,288.4800109863281,272.6499938964844,287.8699951171875,50541800.0,-0.0249982267189629,0.017908200643134024
2022-08-31,-2.668704639912232,-0.2574999999999998,40,-3.1762804545070606,241,40,-0.3887637695703916,1.960714285714286,56,-0.5280213632308824,267.0,65.0,-1.9981187374622784,1.926315789473684,19,-2.191073193495924,110.0,19.0,neutral,neutral,negative,0.6610925197601318,0.614331066608429,0.870979905128479,275.6099853515625,281.25,271.8099975585937,280.6199951171875,52107300.0,-0.007526203685978228,0.01688974881104326
2022-09-01,-0.1988772397301272,2.3615384615384616,26,-0.0254676769871244,133,26,0.9101601816208544,2.5675675675675684,37,1.1190106886853872,246.0,61.0,-1.8692274720462023,3.0183098591549298,71,-1.6204682399442898,380.0,73.0,neutral,negative,neutral,0.8915653228759766,0.9228132963180542,0.6072269678115845,277.1600036621094,277.5799865722656,266.1499938964844,272.5799865722656,54287000.0,0.005623955563764049,0.01260678801482821
2022-09-02,-0.1678077269649189,2.0064516129032257,31,-0.3284653689242177,137,31,-0.788689952694304,0.2571428571428573,35,-0.7917463904683711,194.0,39.0,-1.2354184861777633,3.4575342465753423,73,-1.2942818197823849,347.0,73.0,neutral,negative,neutral,0.6288663148880005,0.9487378001213074,0.6861525774002075,270.2099914550781,282.3500061035156,269.0799865722656,281.07000732421875,50890100.0,-0.02507581222110289,0.012609730844862322
2022-09-06,-1.5746673224164691,1.909090909090909,11,-1.80862381580175,56,11,-1.6559894697818314,1.3217391304347823,23,-1.8782977885702712,82.0,25.0,-0.8981740659914641,0.7374999999999998,16,-1.1614665359954153,96.0,16.0,neutral,neutral,neutral,0.8802383542060852,0.660038948059082,0.797700047492981,274.4200134277344,275.989990234375,265.739990234375,272.67999267578125,55860000.0,0.015580556255471167,0.016547390980942236
2022-09-07,-0.8412800054545387,1.9307692307692308,13,-1.14521507711195,42,13,-0.8524900749381615,2.153571428571429,56,-0.370134077157623,292.0,60.0,-2.135862224482807,-0.8323529411764705,34,-2.3848017034852136,128.0,34.0,neutral,negative,negative,0.6778334975242615,0.9371386170387268,0.3994941711425781,283.70001220703125,283.8399963378906,272.2699890136719,273.1000061035156,50028900.0,0.03381677109982606,0.021715681296232255
2022-09-08,1.6648697697207535,0.5499999999999999,8,1.2116972103816928,64,8,-0.6395779419969074,2.8965517241379306,29,-0.7939242930897767,207.0,29.0,-1.559004416634608,0.3023255813953487,43,-1.1040096930905623,219.0,43.0,positive,neutral,neutral,0.5178185105323792,0.633891761302948,0.770179033279419,289.260009765625,289.5,279.760009765625,281.29998779296875,53713100.0,0.01959815762903916,0.022623795824530064
2022-09-09,0.2905271498618288,0.7340909090909089,44,0.4622927860273124,176,44,-2.607384969384562,0.8277777777777777,18,-2.792083800529785,73.0,18.0,1.555428136716718,1.0606060606060608,33,1.2709733788633706,139.0,33.0,neutral,neutral,neutral,0.9003018736839294,0.871452271938324,0.8203731179237366,299.67999267578125,299.8500061035156,291.25,291.6700134277344,54338100.0,0.03602289482946186,0.022041974405929296
2022-09-12,-0.5768423061360483,0.9999999999999998,11,-0.6443827495786978,68,11,-1.982369776402736,1.6380952380952376,21,-1.4854004752704244,92.0,21.0,1.2444398005983874,1.4874999999999998,8,1.374654940362554,39.0,8.0,neutral,negative,neutral,0.8589836955070496,0.9203592538833618,0.7063831686973572,304.4200134277344,305.489990234375,300.3999938964844,300.7200012207031,48674600.0,0.01581694096302666,0.020454392078482386
2022-09-13,0.1114961636497332,2.9000000000000004,32,-0.473768492531835,219,37,-0.2198588665205862,0.1527777777777778,36,-0.1822071333491122,234.0,50.0,-2.040926299063236,0.6249999999999999,20,-3.002760922958148,130.0,20.0,neutral,neutral,negative,0.7598262429237366,0.8620060086250305,0.5430037379264832,292.1300048828125,297.3999938964844,290.3999938964844,292.8999938964844,68229600.0,-0.04037188096320543,0.02926508048503734
2022-09-14,0.2424502261455134,2.4932203389830505,59,-0.2023075033018455,329,61,-0.5233570711532879,-0.1558823529411763,34,-0.5437423383047336,186.0,34.0,-0.4047589515689335,1.5450000000000002,20,-0.5612838913753049,122.0,20.0,neutral,positive,neutral,0.6948258876800537,0.6885985732078552,0.8516950607299805,302.6099853515625,306.0,291.6400146484375,292.239990234375,72628700.0,0.03587437200418364,0.026775615057725334
2022-09-15,-1.318216307859088,-0.451063829787234,47,-1.5886187004497967,309,49,1.500959936331211,2.816326530612245,49,0.9463611304817902,243.0,49.0,-2.531956471004349,-0.7000000000000001,18,-2.2700288258481263,104.0,18.0,neutral,neutral,negative,0.9133871793746948,0.8473231792449951,0.825369656085968,303.75,309.1199951171875,300.7200012207031,301.8299865722656,64795500.0,0.003767273730617582,0.02722061069334398
2022-09-16,-0.9257769712486194,1.3749999999999998,28,-1.0411230950687298,152,28,0.7635389056079792,2.9257142857142866,35,1.4007165335802183,128.0,35.0,-2.062061000914999,0.8406250000000002,32,-2.553675915804186,198.0,35.0,neutral,negative,negative,0.9092870950698853,0.622193455696106,0.964814066886902,303.3500061035156,303.7099914550781,295.6000061035156,299.6099853515625,87087800.0,-0.0013168523341049454,0.02638442416100157
2022-09-19,-0.3432439863503161,-0.2461538461538463,13,-1.6588386917761082,71,13,-0.6810859181086811,1.4944444444444442,18,-1.3622189007552254,94.0,18.0,-2.970706977920221,0.6687500000000001,16,-2.5615789905298523,82.0,16.0,neutral,neutral,negative,0.9288288354873656,0.6279822587966919,0.685695230960846,309.07000732421875,309.8399963378906,297.79998779296875,300.0899963378906,60231200.0,0.018856110452001085,0.02634047991888217
2022-09-20,0.7433090531837352,1.0818181818181811,22,-0.0522559086123757,181,26,0.8970004855248245,2.728125,32,0.3079922715904505,141.0,35.0,1.417817672174463,4.14375,16,-0.8694899256924331,97.0,17.0,neutral,neutral,positive,0.9311613440513612,0.8408982753753662,0.6219162344932556,308.7300109863281,313.3299865722656,305.5799865722656,306.9100036621094,61642800.0,-0.0011000625419275156,0.023796852885063363
2022-09-21,-1.0541743087917284,-0.0222222222222222,36,-0.9654885144005688,190,36,0.1543866579194901,2.952631578947368,19,0.1681237047679502,159.0,22.0,-2.788575447725565,2.4157894736842107,19,-2.694753819087234,102.0,19.0,negative,neutral,neutral,0.7618279457092285,0.7061753869056702,0.6678540706634521,300.79998779296875,313.79998779296875,300.6300048828125,308.2900085449219,62555700.0,-0.025685948599634356,0.02560955792598785
2022-09-22,-1.7196771037757392,2.615625,32,-2.0720101847899777,237,32,-0.3990578696307513,3.433333333333333,15,-0.195077122817917,147.0,21.0,-2.4113830312411477,0.6071428571428568,14,-0.9229126604403124,70.0,14.0,neutral,neutral,neutral,0.9335804581642152,0.9279548525810242,0.8711803555488586,288.5899963378906,301.2900085449219,285.82000732421875,299.8599853515625,70545400.0,-0.040591728559117746,0.025665355386363616
2022-09-23,-3.399495407121975,-2.073170731707317,41,-3.3087975889933747,235,41,1.2578079807118638,2.2333333333333334,18,1.3792760673966735,112.0,18.0,-0.1543664695760402,2.721276595744681,47,-1.018951146635318,213.0,49.0,neutral,neutral,negative,0.8918859958648682,0.8745049238204956,0.9117395877838136,275.3299865722656,284.5,272.82000732421875,283.0899963378906,63748400.0,-0.04594757245188685,0.024432521790542228
2022-09-26,-0.7120499781199242,0.847826086956522,23,-1.8058356694724176,155,26,-0.153799467381399,0.2047619047619048,21,0.4876806510556741,107.0,21.0,-2.860243502960746,-1.3333333333333337,6,-3.175605362235605,28.0,6.0,neutral,neutral,neutral,0.7742408514022827,0.7692461609840393,0.8894926905632019,276.010009765625,284.0899963378906,270.3099975585937,271.8299865722656,58076900.0,0.0024698479153155706,0.024287326339149658
2022-09-27,-0.4901817247550717,-1.2705882352941171,34,-0.875899345739473,150,34,0.7855029417916102,2.455263157894737,38,0.7412185191158196,166.0,39.0,-1.9759996133867328,1.6641791044776115,67,-2.1853786201688714,381.0,67.0,neutral,positive,neutral,0.5297597646713257,0.8219411969184875,0.8191784620285034,282.94000244140625,288.6700134277344,277.510009765625,283.8399963378906,61925200.0,0.02510775852537339,0.028203682697887908
2022-09-28,-3.077322408041502,0.9714285714285708,49,-3.220494421081681,237,49,0.2575379175601874,2.7212121212121207,66,-0.0655957495808792,293.0,67.0,-0.9209051128851836,1.063157894736842,76,-0.6967238070667535,442.0,76.0,neutral,neutral,negative,0.8664337396621704,0.7169915437698364,0.6649062633514404,287.8099975585937,289.0,277.57000732421875,283.0799865722656,54664800.0,0.0172121123742337,0.027933206678174817
2022-09-29,-1.7319249580016516,0.0476190476190477,21,-1.703905052828753,125,21,0.7786387224803992,2.26,15,0.7375732709298326,107.0,15.0,-0.5334403309615755,2.3730769230769235,52,-1.1243697197303266,269.0,52.0,neutral,negative,neutral,0.9272361397743224,0.8572304844856262,0.8455687165260315,268.2099914550781,283.6499938964844,265.7799987792969,282.760009765625,77620600.0,-0.06810050474193585,0.03503517972393965
2022-09-30,-1.2967747768417164,-0.677142857142857,35,-1.6209386056054502,136,35,0.4168373078961371,2.2285714285714286,21,0.6655889565959896,102.0,21.0,-1.3772299119174845,2.546666666666667,30,-1.2473133445448914,141.0,30.0,positive,negative,negative,0.8444311618804932,0.8547351360321045,0.920517086982727,265.25,275.57000732421875,262.4700012207031,266.1499938964844,67726600.0,-0.011036096899372572,0.035032033031617046
2022-10-03,0.2867420677132173,2.9703703703703703,27,0.3084583693948969,138,28,1.1358036567107868,2.828,25,1.469362479610494,99.0,26.0,-1.9044923743087565,1.43921568627451,51,-0.932987829163852,234.0,51.0,positive,neutral,neutral,0.514472484588623,0.8354815244674683,0.9251946210861206,242.3999938964844,255.16000366210935,241.00999450683597,254.5,98363500.0,-0.08614516909902203,0.043333879083965
2022-10-04,0.3867619350468108,0.2378378378378378,37,0.3507858041800601,176,37,0.1523771391692917,2.617647058823529,17,0.1018896425669463,103.0,17.0,-1.6014686424798696,0.7717391304347825,46,-1.2859836928354422,249.0,46.0,neutral,neutral,neutral,0.7867283821105957,0.8799960613250732,0.7836381793022156,249.44000244140625,257.5,242.00999450683597,250.5200042724609,109578500.0,0.029042940273044104,0.04611942378493845
2022-10-05,-1.8220456158760936,0.3722222222222222,18,-1.9731419647822843,95,18,-0.9449371355121134,4.470588235294118,17,-0.2450669523680294,108.0,17.0,-2.272718368721738,1.3903225806451611,31,-2.7326743747698505,158.0,31.0,neutral,neutral,neutral,0.7604358196258545,0.5253780484199524,0.5745863318443298,240.80999755859372,246.6699981689453,233.2700042724609,245.00999450683597,86982700.0,-0.034597517632881436,0.046166552560653086
2022-10-06,-1.7560349363623002,-0.6799999999999997,5,-1.919708280598831,34,5,-0.4864463085842494,1.9433333333333336,30,0.0232800613177018,141.0,30.0,-1.755220209204425,1.4108695652173913,46,-2.07671125061627,283.0,49.0,neutral,negative,negative,0.6117243766784668,0.9506537914276124,0.9388666152954102,238.1300048828125,244.5800018310547,235.3500061035156,239.44000244140625,69298400.0,-0.01112907563204113,0.04235444345511988
2022-10-07,-0.6715521702424299,2.1530120481927715,83,-0.5465901845676823,233,85,-2.3793023952530588,1.1777777777777778,9,-2.1938083652980818,35.0,9.0,-0.4964173219361574,2.004166666666667,24,-0.4797021748772306,119.0,24.0,neutral,neutral,neutral,0.8795392513275146,0.8636806607246399,0.935433566570282,223.07000732421875,234.57000732421875,222.0200042724609,233.94000244140625,83916800.0,-0.06324275500689214,0.0403213521358705
2022-10-10,0.4005175496463447,2.6166666666666667,18,-0.4592219249377859,73,18,-0.1097836826504171,3.6125,16,-0.0445309245350458,91.0,16.0,-3.04956740481568,1.0500000000000005,16,-2.727372438234901,75.0,16.0,neutral,neutral,neutral,0.9026692509651184,0.8603999018669128,0.8513503074645996,222.9600067138672,226.9900054931641,218.3600006103516,223.92999267578125,67925000.0,-0.0004931214719139376,0.03915994057548727
2022-10-11,-0.8940251743801744,2.627272727272727,22,-1.6731642718294262,85,22,0.8207644407186238,1.4838709677419355,31,1.6631190661411026,220.0,31.0,-0.3146404942083285,1.3785714285714286,14,-1.2932649620932175,76.0,17.0,positive,neutral,negative,0.6839376091957092,0.798647940158844,0.5052430033683777,216.5,225.75,215.0,220.9499969482422,77013200.0,-0.02897383620084637,0.0386490860927378
2022-10-12,0.4261475210064084,1.0666666666666669,6,0.6042017461035442,22,6,1.6458531471857625,2.5625,24,1.2815616664091722,130.0,24.0,-1.7699578666096891,1.3181818181818183,33,-2.0960963066331737,195.0,35.0,neutral,neutral,neutral,0.5320809483528137,0.8645099401473999,0.8354796171188354,217.2400054931641,219.3000030517578,211.50999450683597,215.3300018310547,66860700.0,0.003418039229395431,0.030030530711016065
2022-10-13,0.99164248848137,3.55,4,0.99164248848137,40,4,1.0030748561971663,2.594736842105263,19,1.5976499636166088,100.0,19.0,-2.0068473510955047,3.263414634146342,41,-1.74618609154431,175.0,41.0,neutral,positive,positive,0.8141419291496277,0.8777609467506409,0.7973134517669678,221.72000122070312,222.9900054931641,206.22000122070312,208.3000030517578,91483000.0,0.020622332969329582,0.028070419254708254
